provincia,sector,promovidos_8,promovidos_9,promovidos_10,promovidos_11,promovidos_12,promovidos_1314,nopromo_8,nopromo_9,nopromo_10,nopromo_11,nopromo_12,nopromo_1314,secundaria_egresados
La Pampa,Estatal,24,21,14,11,15,5,25,23,4,8,7,4,25
La Pampa,Estatal,32,33,34,32,29,9,34,17,9,12,19,0,26
La Pampa,Estatal,17,13,7,7,4,0,1,4,3,0,6,0,9
La Pampa,Estatal,475,354,318,289,241,19,305,177,114,88,87,11,340
La Pampa,Privado,142,157,106,94,92,0,9,14,13,17,15,0,152
La Pampa,Estatal,8,24,9,7,9,0,4,1,0,0,2,0,9
La Pampa,Estatal,110,98,115,77,57,16,66,45,27,11,29,5,68
La Pampa,Estatal,16,17,14,16,10,0,1,1,0,2,5,0,15
La Pampa,Estatal,40,33,24,23,19,0,0,6,2,4,1,0,19
La Pampa,Estatal,33,40,15,8,5,0,5,2,0,0,2,0,5
La Pampa,Estatal,58,63,60,53,56,0,30,19,13,3,5,0,78
La Pampa,Estatal,29,20,15,8,5,0,5,7,7,3,4,0,5
La Pampa,Estatal,148,100,120,90,80,12,48,45,29,15,30,9,112
La Pampa,Estatal,108,85,65,39,29,0,37,19,7,1,0,0,48
La Pampa,Estatal,15,6,5,5,7,0,8,2,3,0,4,0,11
La Pampa,Estatal,30,24,18,31,11,0,4,3,2,2,8,0,11
La Pampa,Estatal,137,109,96,89,93,35,92,50,42,22,15,2,121
La Rioja,Estatal,35,29,10,8,3,0,6,3,1,2,6,0,10
La Rioja,Estatal,49,77,45,69,47,6,100,72,48,19,31,0,84
La Rioja,Estatal,21,13,13,6,5,1,42,21,18,13,6,1,6
La Rioja,Estatal,1921,1751,1714,1424,1407,248,456,361,286,221,241,21,2011
La Rioja,Privado,450,413,417,382,331,0,13,26,8,4,33,0,461
La Rioja,Estatal,29,25,21,22,14,7,6,12,7,4,12,4,31
La Rioja,Estatal,9,5,0,0,0,0,1,0,0,0,0,0,0
La Rioja,Estatal,121,106,77,78,72,13,38,14,21,2,19,3,140
La Rioja,Estatal,134,138,101,109,96,47,8,4,4,5,6,6,82
La Rioja,Estatal,375,228,202,262,213,64,221,227,98,72,131,11,363
La Rioja,Estatal,38,40,28,21,20,0,0,0,0,0,0,0,20
La Rioja,Estatal,86,70,105,101,73,0,5,3,10,0,17,0,103
La Rioja,Estatal,30,13,17,13,22,11,0,0,0,5,0,0,19
La Rioja,Estatal,146,132,125,102,89,1,21,27,24,22,51,1,130
La Rioja,Privado,66,57,58,75,44,0,13,20,15,5,16,0,57
La Rioja,Privado,189,164,203,147,164,0,10,10,9,7,25,0,221
La Rioja,Estatal,46,27,21,28,24,6,15,14,15,10,10,4,48
La Rioja,Estatal,12,11,5,4,2,0,0,4,3,0,3,0,7
La Rioja,Estatal,21,24,20,35,36,0,1,0,0,0,0,0,47
La Rioja,Privado,13,18,8,8,5,7,11,2,5,2,0,1,8
La Rioja,Estatal,44,52,34,33,36,0,9,6,5,2,12,0,56
La Rioja,Estatal,26,29,26,28,29,0,5,1,7,2,11,0,38
La Rioja,Estatal,25,26,4,9,9,0,0,0,0,0,0,0,13
La Rioja,Estatal,31,16,34,31,24,6,13,5,5,2,2,4,27
La Rioja,Estatal,5,5,0,0,0,0,0,0,0,0,0,0,0
La Rioja,Estatal,45,31,38,33,19,0,0,0,2,1,8,0,26
La Rioja,Estatal,103,107,66,57,62,5,31,22,16,7,10,2,130
La Rioja,Estatal,0,1,0,0,0,0,0,0,0,0,0,0,0
La Rioja,Estatal,38,38,22,20,14,6,0,0,16,16,6,0,32
Mendoza,Estatal,2154,1815,1657,1589,1331,317,714,564,438,245,432,75,1796
Mendoza,Privado,1206,1027,964,861,791,11,148,110,108,76,201,0,1059
Mendoza,Estatal,18,16,11,11,15,10,16,5,7,0,4,5,18
Mendoza,Privado,120,95,97,78,97,7,13,33,7,16,26,2,114
Mendoza,Privado,224,160,178,169,140,0,20,23,26,11,22,0,259
Mendoza,Estatal,36,19,17,18,10,3,24,21,22,8,9,6,12
Mendoza,Estatal,332,260,236,232,163,68,156,123,88,36,99,14,218
Mendoza,Privado,96,93,50,85,78,0,27,11,16,7,17,0,96
Mendoza,Estatal,800,631,436,430,315,41,415,360,330,190,237,45,399
Mendoza,Privado,831,682,739,630,549,0,41,53,70,20,176,0,792
Mendoza,Estatal,296,302,232,221,109,22,72,62,60,20,66,4,163
Mendoza,Estatal,1339,818,768,607,411,70,719,576,400,169,406,46,643
Mendoza,Privado,76,78,56,55,46,0,9,6,8,1,20,0,79
Mendoza,Privado,700,602,527,508,435,0,72,70,71,37,209,0,621
Mendoza,Estatal,151,143,133,148,106,17,27,9,13,6,10,8,122
Mendoza,Estatal,310,287,205,191,242,83,158,104,108,44,65,15,271
Mendoza,Estatal,116,96,89,99,85,38,13,12,13,8,4,0,85
Mendoza,Estatal,1084,843,728,544,397,92,665,494,352,191,321,17,565
Mendoza,Privado,116,66,86,45,47,0,8,8,3,2,19,0,62
Mendoza,Estatal,327,251,208,175,164,67,75,89,81,49,47,16,222
Mendoza,Estatal,226,189,144,125,105,0,65,43,43,27,56,0,152
Mendoza,Estatal,194,151,87,92,54,11,61,93,54,22,50,30,74
Mendoza,Estatal,794,586,502,466,361,59,442,361,325,133,227,9,466
Mendoza,Privado,323,250,277,228,185,0,24,16,22,20,54,0,282
Mendoza,Estatal,129,98,80,69,55,11,41,55,36,14,27,5,70
Mendoza,Estatal,1232,881,729,621,543,113,539,573,425,252,286,58,795
Mendoza,Privado,379,350,312,310,272,50,38,32,30,42,91,0,384
Mendoza,Estatal,62,47,38,38,30,15,29,14,25,10,1,2,39
Mendoza,Estatal,254,185,147,137,79,25,67,59,69,32,57,36,90
Mendoza,Estatal,274,222,193,170,159,0,72,35,41,17,32,0,199
Mendoza,Estatal,347,266,179,174,161,20,131,103,100,53,81,19,180
Mendoza,Estatal,100,66,61,59,40,22,31,25,36,9,23,6,52
Mendoza,Estatal,243,205,165,143,131,32,62,34,31,15,38,8,153
Mendoza,Privado,89,90,91,82,82,0,18,14,16,4,29,0,109
Mendoza,Estatal,300,200,198,165,135,30,140,69,65,34,65,14,211
Mendoza,Estatal,768,644,488,488,441,29,237,210,193,118,137,35,523
Mendoza,Privado,129,135,131,115,130,0,6,8,14,7,9,0,181
Mendoza,Estatal,321,221,174,163,181,93,124,133,82,30,49,21,184
Mendoza,Estatal,1284,1113,970,913,777,239,315,334,373,235,423,52,993
Mendoza,Privado,346,279,273,304,237,0,22,22,16,16,77,0,296
Mendoza,Estatal,87,60,36,58,37,0,12,10,13,8,3,0,46
Mendoza,Estatal,134,95,111,60,61,1,49,49,49,26,33,4,83
Mendoza,Estatal,40,48,42,37,28,0,21,9,6,5,3,0,30
Mendoza,Estatal,475,392,278,252,240,44,237,169,149,43,94,42,246
Mendoza,Privado,62,65,50,57,41,0,4,8,8,2,7,0,61
Mendoza,Estatal,115,99,69,57,50,22,40,35,18,6,11,4,64
Mendoza,Estatal,244,236,183,161,156,38,120,100,132,51,66,9,176
Mendoza,Privado,55,62,43,34,47,0,4,3,6,9,13,0,74
Misiones,Estatal,200,192,190,151,167,9,41,28,16,10,22,2,204
Misiones,Estatal,91,72,37,49,41,9,11,31,16,2,0,0,89
Misiones,Estatal,48,49,35,30,14,0,38,30,9,12,9,0,18
Misiones,Estatal,331,285,259,177,159,49,98,122,54,29,61,8,182
Misiones,Privado,212,209,157,156,162,21,11,26,7,7,21,0,208
Misiones,Estatal,42,32,34,29,29,0,15,8,4,2,3,0,34
Misiones,Estatal,697,518,419,365,342,54,197,140,96,52,69,11,434
Misiones,Privado,105,101,105,91,79,5,2,7,4,0,0,7,103
Misiones,Estatal,78,56,77,55,51,26,27,28,17,10,13,6,62
Misiones,Estatal,215,162,106,126,94,4,124,116,65,31,49,1,121
Misiones,Estatal,132,100,89,55,23,0,124,100,66,27,30,0,41
Misiones,Estatal,2422,1936,1634,1369,978,194,854,773,497,214,399,57,1436
Misiones,Privado,1540,1377,1238,1303,1125,59,114,191,149,73,236,34,1597
Misiones,Estatal,20,16,10,13,7,0,2,1,4,2,3,0,9
Misiones,Estatal,96,56,56,69,36,17,37,53,26,12,20,3,53
Misiones,Estatal,121,92,67,75,51,29,45,52,17,16,17,3,85
Misiones,Estatal,623,411,309,290,223,81,352,341,190,115,168,24,331
Misiones,Privado,187,149,101,112,114,0,13,35,20,5,44,0,185
Misiones,Privado,315,293,249,244,201,0,37,54,23,14,72,0,279
Misiones,Privado,71,40,43,36,38,0,2,15,5,1,10,0,51
Misiones,Estatal,127,76,70,54,46,7,24,18,4,7,3,10,48
Misiones,Estatal,292,237,171,151,158,17,105,88,36,23,18,8,195
Misiones,Privado,94,64,85,39,41,0,15,19,14,10,13,0,49
Misiones,Estatal,80,82,69,64,88,0,11,16,7,5,13,0,98
Misiones,Estatal,666,593,433,372,320,58,169,141,133,78,91,4,467
Misiones,Privado,86,76,83,71,47,0,10,13,7,4,12,0,62
Misiones,Estatal,4,6,6,4,5,0,0,0,0,0,0,0,5
Misiones,Estatal,735,526,402,352,274,103,516,407,223,109,130,8,420
Misiones,Privado,203,141,124,120,107,5,26,37,13,19,33,0,187
Misiones,Estatal,193,155,152,113,101,0,55,40,14,7,23,0,128
Misiones,Estatal,254,207,217,196,167,30,151,175,62,37,38,0,215
Misiones,Privado,127,94,125,107,48,0,7,10,4,6,21,0,124
Misiones,Estatal,118,89,86,58,72,13,36,30,25,12,16,0,80
Misiones,Estatal,295,278,238,240,231,82,110,123,85,39,48,0,254
Misiones,Privado,55,32,34,31,43,51,3,20,6,5,0,0,66
Misiones,Privado,118,75,55,61,57,20,12,16,4,2,13,0,96
Misiones,Estatal,61,75,32,24,38,0,18,24,19,6,10,0,51
Misiones,Estatal,195,143,135,116,118,54,170,168,100,49,50,21,216
Misiones,Privado,66,74,72,57,48,2,7,10,4,1,14,0,80
Misiones,Estatal,264,247,231,217,141,21,80,61,25,15,42,5,188
Misiones,Estatal,653,538,460,438,386,7,288,357,176,82,156,57,528
Misiones,Privado,164,132,152,123,105,0,6,8,6,4,25,0,138
Misiones,Estatal,78,46,46,45,57,0,33,18,13,6,5,0,67
Misiones,Estatal,444,374,337,308,255,25,220,234,122,52,85,29,347
Misiones,Privado,41,28,27,28,17,0,0,4,1,1,4,0,22
Misiones,Privado,61,71,63,70,51,5,3,0,3,4,7,0,68
Misiones,Estatal,126,96,104,58,90,0,7,15,16,17,10,0,95
Misiones,Estatal,188,132,123,95,59,15,103,70,48,17,40,6,65
Misiones,Estatal,117,88,73,79,61,0,19,15,7,6,10,0,73
Misiones,Estatal,325,256,189,185,185,29,76,76,35,9,22,15,198
Neuquén,Estatal,58,55,73,62,49,0,30,12,13,3,25,0,67
Neuquén,Estatal,170,150,104,81,62,8,85,67,55,25,51,0,65
Neuquén,Estatal,34,42,36,31,7,0,8,4,12,2,0,0,9
Neuquén,Estatal,5,5,2,5,6,0,13,5,1,0,0,0,14
Neuquén,Estatal,16,14,23,17,21,0,17,8,5,1,5,0,21
Neuquén,Estatal,159,135,122,116,126,12,79,52,40,18,29,9,171
Neuquén,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0
Neuquén,Estatal,40,41,39,29,28,0,28,22,14,13,8,0,36
Neuquén,Estatal,3115,2698,2272,2226,1800,517,1660,1789,1152,807,726,281,2228
Neuquén,Privado,935,842,850,748,668,27,53,69,53,45,109,3,825
Neuquén,Estatal,5,8,9,4,7,0,0,3,0,0,0,0,7
Neuquén,Estatal,262,215,200,210,162,0,162,98,49,46,87,0,253
Neuquén,Privado,52,29,32,25,23,8,5,6,4,3,8,7,28
Neuquén,Privado,71,57,51,35,37,2,8,8,5,3,12,0,36
Neuquén,Estatal,46,36,22,29,19,0,0,0,0,0,0,0,19
Neuquén,Estatal,87,40,57,52,32,28,47,62,49,15,32,1,69
Neuquén,Privado,31,24,25,25,22,9,17,11,3,4,2,2,40
Neuquén,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0
Neuquén,Estatal,363,290,256,205,142,35,162,161,86,95,128,22,162
Neuquén,Privado,55,50,49,38,40,0,2,0,0,0,0,0,73
Neuquén,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0
Neuquén,Estatal,160,124,107,62,43,0,39,38,30,19,58,0,83
Neuquén,Estatal,62,39,42,44,58,31,5,10,1,2,0,0,61
Neuquén,Estatal,12,14,6,4,6,0,8,2,1,0,0,0,11
Neuquén,Estatal,256,218,213,197,156,96,136,88,58,22,63,7,174
Neuquén,Estatal,18,12,11,0,0,0,1,0,0,0,0,0,0
Neuquén,Estatal,25,29,33,33,39,0,31,38,17,10,3,0,44
Neuquén,Estatal,17,13,13,13,15,0,6,2,1,3,0,0,15
Neuquén,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0
Neuquén,Estatal,471,316,360,324,323,99,223,258,110,64,55,16,356
Río Negro,Estatal,11,5,5,1,3,0,1,1,0,1,0,0,5
Río Negro,Estatal,253,298,261,235,198,6,11,9,11,5,1,3,267
Río Negro,Estatal,39,36,32,23,31,0,1,13,13,1,12,0,41
Río Negro,Estatal,9,17,19,19,21,0,1,2,3,7,6,0,21
Río Negro,Estatal,163,126,95,80,67,21,30,33,10,9,9,22,58
Río Negro,Estatal,855,755,578,466,348,25,30,43,20,15,45,13,372
Río Negro,Privado,236,138,161,133,155,0,23,36,21,23,60,0,209
Río Negro,Estatal,54,51,64,41,13,0,4,13,9,9,39,0,17
Río Negro,Estatal,347,336,287,220,112,42,73,115,83,47,107,13,265
Río Negro,Privado,43,39,41,41,20,0,1,8,14,4,29,0,43
Río Negro,Estatal,13,18,16,14,9,4,25,7,10,2,3,5,13
Río Negro,Estatal,855,768,716,662,481,30,131,252,211,182,471,71,674
Río Negro,Privado,648,641,553,465,365,33,9,34,38,22,112,28,586
Río Negro,Estatal,115,101,81,66,47,16,18,17,12,3,3,4,65
Río Negro,Estatal,37,47,34,35,29,0,9,9,1,1,4,0,30
Río Negro,Estatal,10,16,5,5,4,1,3,14,5,4,0,1,2
Río Negro,Estatal,43,62,78,27,23,0,38,40,43,21,15,0,59
Río Negro,Privado,95,81,64,46,26,0,4,11,7,8,20,0,65
Río Negro,Estatal,156,202,188,165,88,0,1,13,9,8,18,0,101
Río Negro,Estatal,4230,4012,3376,2693,1592,413,806,991,495,426,800,149,2026
Río Negro,Privado,885,764,702,656,495,23,53,88,68,36,176,13,642
Río Negro,Estatal,145,138,94,91,34,21,15,14,14,4,21,19,65
Río Negro,Estatal,98,101,61,92,89,0,3,5,13,12,21,0,108
Río Negro,Estatal,420,441,358,258,123,50,101,106,61,16,127,32,238
Río Negro,Estatal,2,2,0,1,0,0,0,0,0,0,0,0,1
Salta,Estatal,194,157,158,154,144,7,59,41,38,22,25,7,161
Salta,Estatal,722,611,493,411,399,85,237,144,100,67,100,28,491
Salta,Estatal,27,16,29,45,32,9,20,12,9,1,15,0,32
Salta,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0
Salta,Estatal,194,132,118,114,85,44,122,92,28,19,33,19,93
Salta,Estatal,18,11,7,8,13,0,16,6,6,8,5,0,13
Salta,Estatal,4226,3937,3292,2675,2132,396,2771,1968,1359,1023,1383,247,3060
Salta,Privado,2209,1928,2002,1844,1511,82,390,356,225,181,525,8,2371
Salta,Estatal,80,80,70,40,25,0,29,20,3,2,12,0,27
Salta,Estatal,256,256,166,168,113,39,139,122,62,39,41,4,149
Salta,Estatal,30,24,22,15,26,0,8,5,2,1,4,0,27
Salta,Estatal,221,202,185,167,94,5,165,135,92,50,113,8,138
Salta,Estatal,199,189,153,147,110,26,44,26,9,11,28,2,138
Salta,Privado,22,13,12,27,16,0,7,14,7,1,10,0,18
Salta,Privado,443,412,344,306,253,3,66,60,37,30,77,6,330
Salta,Estatal,40,28,36,31,21,0,8,4,5,2,5,0,25
Salta,Estatal,655,592,617,530,365,181,171,172,143,92,161,51,505
Salta,Estatal,246,198,165,157,128,6,112,40,28,17,23,10,149
Salta,Estatal,1652,1348,1131,943,642,187,724,702,453,342,481,100,1069
Salta,Privado,387,347,344,294,214,0,66,56,41,18,102,0,335
Salta,Estatal,14,14,11,11,12,0,12,8,4,1,3,0,12
Salta,Estatal,82,97,69,91,72,13,17,6,9,4,16,1,98
Salta,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0
Salta,Estatal,73,91,68,59,38,0,33,25,35,16,23,0,50
Salta,Estatal,30,33,32,40,26,0,5,10,10,2,5,0,40
Salta,Estatal,19,20,26,18,6,0,5,8,1,3,8,0,9
Salta,Estatal,38,42,30,47,37,0,11,7,11,2,12,0,43
Salta,Estatal,44,27,22,31,30,0,7,7,3,4,0,0,47
Salta,Estatal,24,11,16,12,16,0,0,0,0,0,0,0,16
Salta,Estatal,114,91,95,78,93,0,9,6,6,5,1,0,54
Salta,Estatal,86,93,73,65,44,7,32,14,7,8,13,0,55
Salta,Estatal,475,378,288,287,231,24,184,135,80,72,72,13,284
Salta,Estatal,110,111,102,105,71,4,26,25,4,6,23,0,100
Salta,Estatal,23,30,23,28,20,0,2,4,1,1,2,0,35
Salta,Estatal,2099,1693,1350,1148,834,139,682,575,386,247,384,43,1255
Salta,Privado,240,221,221,178,171,15,29,22,14,7,22,8,223
Salta,Estatal,219,166,115,115,86,7,196,84,56,38,28,5,120
Salta,Estatal,152,140,129,84,73,45,106,84,53,19,28,8,81
Salta,Estatal,60,41,49,45,32,8,11,11,9,11,5,5,50
Salta,Estatal,364,262,261,175,165,46,155,135,62,36,82,15,220
Salta,Estatal,67,37,30,24,16,0,33,34,19,14,34,0,26
Salta,Estatal,331,273,231,176,102,34,201,155,47,50,91,25,129
Salta,Estatal,41,48,38,37,37,9,8,7,9,1,4,0,47
Salta,Estatal,134,158,115,156,104,0,49,35,25,10,43,0,136
San Juan,Estatal,137,109,47,7,13,1,36,27,22,8,14,1,57
San Juan,Estatal,39,26,86,105,71,0,59,33,10,4,7,0,105
San Juan,Estatal,24,28,17,15,16,4,20,17,8,6,10,13,12
San Juan,Estatal,47,43,13,0,0,0,8,6,0,0,0,0,0
San Juan,Estatal,139,136,96,114,109,26,95,84,63,23,45,14,135
San Juan,Estatal,37,20,6,6,0,0,21,14,13,2,0,0,0
San Juan,Estatal,47,59,10,6,18,7,37,8,6,3,4,3,25
San Juan,Estatal,14,19,15,26,15,0,30,12,14,0,18,0,23
San Juan,Estatal,1117,1069,880,892,826,184,599,441,356,218,352,41,1575
San Juan,Privado,727,633,500,591,488,30,183,152,179,118,117,2,908
San Juan,Estatal,75,66,21,8,5,0,36,11,3,2,5,0,10
San Juan,Estatal,177,149,179,167,172,36,184,125,161,51,64,2,396
San Juan,Estatal,4,8,0,0,0,0,16,13,0,0,0,0,0
San Juan,Estatal,287,213,196,138,82,0,245,144,148,76,112,0,191
San Juan,Privado,88,82,78,75,110,42,105,61,49,31,33,16,126
San Juan,Estatal,84,86,59,47,40,53,20,20,9,4,4,0,53
San Juan,Estatal,23,18,18,30,16,25,26,30,17,13,15,1,84
San Juan,Privado,29,15,12,20,21,15,0,0,0,0,0,0,17
San Juan,Privado,170,176,127,154,167,17,97,73,64,53,58,0,276
San Juan,Estatal,48,54,22,34,13,0,8,7,10,6,6,0,29
San Juan,Estatal,114,94,62,53,33,7,41,32,35,18,11,8,68
San Juan,Estatal,95,62,80,70,55,57,45,48,59,37,43,18,154
San Juan,Estatal,106,84,64,59,69,0,126,53,51,17,6,0,120
San Juan,Estatal,114,84,63,50,49,0,136,85,65,37,91,0,90
San Juan,Estatal,41,37,25,31,26,14,88,40,22,12,22,0,64
San Juan,Estatal,419,320,279,330,265,22,426,223,148,49,81,1,436
San Juan,Privado,211,165,122,133,127,0,42,42,36,3,72,0,211
San Juan,Estatal,24,26,14,10,10,0,33,32,23,10,0,0,44
San Juan,Estatal,310,263,194,147,207,8,208,144,98,52,86,1,315
San Juan,Privado,191,185,135,135,111,0,44,33,42,16,26,0,240
San Juan,Estatal,36,39,34,33,27,0,51,47,28,15,16,0,63
San Juan,Estatal,11,5,11,11,20,0,41,24,9,5,0,0,56
San Juan,Estatal,70,66,51,49,45,15,91,73,35,18,17,2,151
San Juan,Privado,44,28,39,28,46,0,12,11,8,5,4,0,68
San Juan,Estatal,169,159,38,26,33,0,35,9,11,5,2,0,41
San Juan,Estatal,71,29,47,62,42,0,97,76,26,6,7,0,64
San Juan,Estatal,36,36,11,9,6,0,4,12,1,3,3,0,7
San Juan,Estatal,31,26,48,45,33,17,26,18,9,8,4,1,97
San Luis,Estatal,22,20,13,9,9,0,0,0,0,0,0,0,9
San Luis,Estatal,113,89,81,84,74,12,52,71,48,14,16,0,53
San Luis,Estatal,55,47,44,25,21,5,7,5,4,3,0,0,33
San Luis,Estatal,54,38,44,31,20,1,12,10,5,2,11,3,22
San Luis,Estatal,130,125,110,86,141,27,40,40,33,20,41,3,187
San Luis,Estatal,81,76,52,42,29,0,29,3,7,0,0,0,38
San Luis,Estatal,70,48,65,51,63,13,35,21,15,13,15,0,52
San Luis,Estatal,43,43,56,93,16,0,14,9,3,2,0,0,16
San Luis,Privado,16,16,15,11,15,0,0,0,0,0,0,0,15
San Luis,Privado,42,28,52,33,37,0,6,3,2,1,8,0,50
San Luis,Estatal,73,54,48,30,35,0,7,2,2,1,0,0,36
San Luis,Estatal,2072,1836,1646,1299,1237,80,439,281,331,211,332,29,1509
San Luis,Privado,492,472,433,487,439,0,20,14,18,19,30,0,572
San Luis,Estatal,309,265,213,215,262,23,5,17,15,2,15,0,212
San Luis,Estatal,1057,878,766,693,688,141,394,233,218,161,137,15,868
San Luis,Privado,213,226,209,185,215,0,2,3,1,0,9,0,265
San Luis,Estatal,68,79,40,65,68,11,8,5,6,2,1,4,81
San Luis,Estatal,42,68,46,42,30,0,19,14,18,5,9,0,33
San Luis,Estatal,60,44,27,39,16,0,17,14,12,8,17,0,31
San Luis,Estatal,209,156,156,143,150,12,56,61,40,21,12,0,190
San Luis,Privado,117,105,74,69,85,0,4,9,3,3,2,0,110
San Luis,Estatal,52,45,32,34,25,0,2,2,7,5,2,0,33
Santa Cruz,Estatal,146,139,150,83,69,0,33,37,35,7,24,0,96
Santa Cruz,Estatal,24,20,15,16,8,0,19,21,5,8,6,0,12
Santa Cruz,Estatal,912,718,619,588,500,189,1089,741,541,286,300,93,663
Santa Cruz,Privado,185,226,164,136,149,0,42,26,21,31,57,0,241
Santa Cruz,Estatal,19,12,10,13,10,0,13,14,3,1,6,0,10
Santa Cruz,Privado,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Cruz,Privado,45,49,41,41,33,0,1,3,2,0,9,0,44
Santa Cruz,Estatal,11,13,8,9,7,0,2,2,1,0,0,0,14
Santa Cruz,Estatal,1000,886,866,665,428,46,1136,745,590,364,503,91,538
Santa Cruz,Privado,310,259,214,262,200,0,21,27,16,13,84,0,252
Santa Cruz,Estatal,131,103,71,88,65,19,153,83,87,32,56,10,84
Santa Cruz,Privado,45,44,46,34,36,0,15,7,9,0,8,0,55
Santa Cruz,Estatal,70,72,63,48,48,0,136,63,51,22,21,0,58
Santa Cruz,Estatal,78,91,72,64,46,3,116,37,45,25,16,8,40
Santa Cruz,Estatal,37,37,19,20,28,9,80,28,28,7,14,19,28
Santa Fe,Estatal,139,117,132,100,68,0,49,57,65,12,48,0,82
Santa Fe,Estatal,274,196,150,139,90,25,149,133,110,27,62,21,74
Santa Fe,Estatal,15,13,10,12,8,0,0,0,3,0,4,0,8
Santa Fe,Estatal,390,294,328,247,168,38,117,108,81,27,94,12,210
Santa Fe,Privado,153,144,133,112,85,0,10,4,6,4,16,0,92
Santa Fe,Estatal,47,58,43,47,26,0,5,13,3,4,5,0,32
Santa Fe,Estatal,743,623,563,521,325,68,193,154,117,51,161,44,337
Santa Fe,Privado,266,261,263,199,144,38,23,21,21,5,28,23,137
Santa Fe,Estatal,279,299,233,169,115,0,80,72,52,14,73,0,141
Santa Fe,Estatal,1661,1387,1274,1092,681,121,483,497,313,160,289,92,737
Santa Fe,Privado,99,83,97,64,53,18,29,26,28,3,19,7,73
Santa Fe,Privado,494,394,393,368,277,0,44,55,33,11,76,0,349
Santa Fe,Estatal,90,92,86,84,59,0,10,11,15,6,18,0,61
Santa Fe,Estatal,774,674,530,514,362,104,215,184,144,69,155,32,353
Santa Fe,Privado,345,325,278,243,198,26,25,17,24,10,37,24,194
Santa Fe,Privado,184,175,134,121,91,28,50,55,36,21,24,0,105
Santa Fe,Privado,133,125,111,111,42,0,30,29,16,9,40,0,60
Santa Fe,Estatal,40,42,42,19,24,18,22,27,14,4,0,4,18
Santa Fe,Estatal,181,154,129,112,85,32,111,124,87,41,48,33,61
Santa Fe,Estatal,131,137,111,112,68,6,38,46,58,17,22,2,85
Santa Fe,Estatal,1509,1348,1126,950,632,148,597,401,337,129,298,54,621
Santa Fe,Privado,67,55,38,50,44,0,10,6,8,5,13,0,49
Santa Fe,Privado,664,626,585,516,404,10,63,94,51,24,112,12,466
Santa Fe,Estatal,310,299,236,206,127,19,101,120,106,41,64,8,139
Santa Fe,Estatal,1748,1597,1406,1079,723,203,786,694,520,235,366,82,758
Santa Fe,Privado,118,100,126,104,57,0,14,13,24,11,37,0,91
Santa Fe,Privado,546,508,479,492,260,0,71,78,77,35,141,0,323
Santa Fe,Estatal,95,109,78,55,46,8,31,21,29,6,25,0,53
Santa Fe,Estatal,586,500,421,343,244,33,152,137,115,39,73,25,277
Santa Fe,Privado,220,191,188,146,127,10,22,42,24,9,38,9,145
Santa Fe,Estatal,57,61,60,46,21,5,10,14,10,5,16,3,28
Santa Fe,Estatal,4972,4358,3818,3120,2206,497,1971,1682,1084,513,1006,338,2223
Santa Fe,Privado,2966,2868,2557,2324,1564,91,299,316,257,125,521,35,1884
Santa Fe,Estatal,219,223,210,156,120,33,59,44,36,22,53,15,132
Santa Fe,Estatal,765,659,506,454,367,122,253,254,169,73,136,55,345
Santa Fe,Privado,65,92,64,69,55,0,19,7,9,5,21,0,66
Santa Fe,Privado,367,356,313,333,244,3,47,33,43,20,77,2,286
Santa Fe,Estatal,60,61,47,54,35,0,9,11,10,2,24,0,39
Santa Fe,Estatal,8583,7088,5986,4786,3052,522,3680,2702,1764,837,1643,514,2942
Santa Fe,Privado,6707,6179,5518,5076,3181,78,623,603,581,268,1271,118,3995
Santa Fe,Estatal,235,211,157,122,86,5,27,32,22,8,17,2,97
Santa Fe,Estatal,570,492,402,381,198,58,370,234,98,54,123,43,204
Santa Fe,Privado,167,167,161,148,86,0,16,19,21,9,51,0,94
Santa Fe,Estatal,44,51,36,26,19,0,15,13,13,4,9,0,22
Santa Fe,Estatal,284,290,204,181,117,21,264,153,112,48,75,0,141
Santa Fe,Privado,98,93,113,81,28,0,17,10,13,4,17,0,61
Santa Fe,Estatal,174,146,149,101,87,0,51,54,50,16,41,0,98
Santa Fe,Estatal,685,655,489,441,347,92,192,193,124,45,146,49,309
Santa Fe,Privado,153,149,113,107,84,0,14,17,27,11,38,0,90
Santa Fe,Estatal,121,110,96,88,39,6,48,37,34,8,31,0,45
Santa Fe,Estatal,330,319,269,220,144,43,175,136,58,33,63,26,132
Santa Fe,Privado,96,85,88,80,56,0,5,6,6,7,22,0,64
Santa Fe,Estatal,25,25,17,21,15,0,6,2,7,0,3,0,17
Santa Fe,Estatal,1693,1384,1146,916,693,173,723,551,438,165,267,131,581
Santa Fe,Privado,756,735,614,525,356,26,40,55,68,17,118,2,444
Santa Fe,Estatal,107,130,89,74,49,15,29,26,12,4,16,2,69
Santa Fe,Estatal,419,365,323,242,188,61,161,93,90,20,57,30,189
Santa Fe,Privado,278,264,219,201,151,0,63,56,48,20,41,0,172
Santa Fe,Estatal,214,191,172,133,75,0,30,40,45,12,33,0,100
