provincia,sector,r_8,r_9,r_10,r_11,r_12,r_1314,_sec8,_sec9,_sec10,_sec11,_sec12,_sec1314
San Juan,Estatal,5,3,0,0,0,0,33,29,30,28,22,0
San Juan,Privado,0,0,0,0,0,0,10,10,10,8,8,5
San Juan,Estatal,0,0,0,0,0,0,8,7,5,4,4,2
San Juan,Estatal,0,0,0,0,0,0,5,5,6,6,5,1
San Juan,Privado,3,0,0,0,0,0,3,3,2,2,2,2
San Juan,Privado,0,0,0,0,0,0,15,15,15,15,15,2
San Juan,Estatal,0,0,0,0,0,0,5,5,4,4,3,0
San Juan,Estatal,0,0,0,0,0,0,8,9,8,7,5,3
San Juan,Estatal,0,0,0,1,0,0,12,12,13,11,10,5
San Juan,Estatal,4,0,0,0,0,0,16,13,12,11,11,0
San Juan,Estatal,3,0,0,0,0,0,16,14,12,11,10,0
San Juan,Estatal,19,19,20,12,0,0,10,9,8,8,8,1
San Juan,Estatal,8,8,2,1,0,0,48,42,36,33,31,3
San Juan,Privado,0,0,0,0,0,0,14,14,12,11,11,0
San Juan,Estatal,1,1,0,0,0,0,7,5,4,4,4,0
San Juan,Estatal,3,4,7,4,0,0,31,27,24,22,18,2
San Juan,Privado,0,0,0,0,0,0,12,12,13,13,13,0
San Juan,Estatal,0,0,0,0,0,0,9,8,7,7,7,0
San Juan,Estatal,0,0,0,0,0,0,6,5,3,3,3,0
San Juan,Estatal,21,23,13,13,2,0,12,11,11,11,10,1
San Juan,Privado,0,0,0,0,0,0,4,4,4,4,4,0
San Juan,Estatal,1,1,0,0,0,0,10,9,7,6,4,0
San Juan,Estatal,0,0,0,0,0,0,10,8,8,7,7,2
San Juan,Estatal,2,0,0,0,0,0,2,2,2,2,2,0
San Juan,Estatal,0,0,0,0,0,0,5,5,5,4,4,2
San Luis,Estatal,0,0,0,0,0,0,3,5,4,4,2,0
San Luis,Estatal,38,56,32,30,37,11,14,13,12,12,12,8
San Luis,Estatal,4,3,2,6,2,4,9,10,10,9,7,1
San Luis,Estatal,3,1,0,1,0,0,11,13,11,10,10,1
San Luis,Estatal,18,33,13,16,13,2,13,13,13,12,12,4
San Luis,Estatal,9,6,3,3,2,0,9,9,11,7,7,0
San Luis,Estatal,4,5,2,3,5,0,7,7,7,7,6,3
San Luis,Estatal,2,10,6,8,3,0,13,13,11,10,8,1
San Luis,Estatal,15,3,3,4,2,0,9,9,8,6,7,0
San Luis,Privado,1,4,6,8,5,0,1,1,1,1,1,0
San Luis,Privado,0,0,0,0,0,0,2,2,2,2,2,0
San Luis,Estatal,5,2,8,3,4,1,11,11,11,8,6,1
San Luis,Estatal,189,178,166,104,132,2,143,142,129,122,112,19
San Luis,Privado,1,1,3,4,3,0,24,24,28,28,27,0
San Luis,Estatal,9,8,12,10,18,0,16,17,19,18,17,3
San Luis,Estatal,78,106,99,94,77,4,92,86,73,69,63,24
San Luis,Privado,0,0,0,0,0,0,11,11,11,10,10,0
San Luis,Estatal,14,9,7,6,10,0,6,7,5,5,6,0
San Luis,Estatal,56,29,29,26,11,0,16,16,16,16,14,1
San Luis,Privado,2,5,6,3,1,0,5,5,6,6,6,0
San Luis,Estatal,1,2,3,0,0,0,5,6,8,8,7,0
Santa Cruz,Estatal,0,1,0,2,0,0,9,9,9,7,7,0
Santa Cruz,Estatal,0,0,0,0,0,0,3,3,3,3,3,0
Santa Cruz,Estatal,0,0,0,0,0,0,70,71,85,66,58,18
Santa Cruz,Privado,0,0,0,0,0,0,15,15,14,13,13,0
Santa Cruz,Estatal,0,0,0,0,0,0,3,3,3,3,3,0
Santa Cruz,Privado,0,0,0,0,0,0,0,0,0,0,0,0
Santa Cruz,Privado,0,0,0,0,0,0,2,2,3,3,2,0
Santa Cruz,Estatal,0,0,0,0,0,0,1,2,1,1,1,0
Santa Cruz,Estatal,0,0,0,0,0,0,77,76,86,64,60,11
Santa Cruz,Privado,0,0,0,0,0,0,15,15,16,16,17,2
Santa Cruz,Estatal,0,0,0,0,0,0,12,12,11,11,8,1
Santa Cruz,Privado,0,0,0,0,0,0,3,3,2,2,2,0
Santa Cruz,Estatal,0,2,1,0,0,0,9,9,5,4,3,0
Santa Cruz,Estatal,0,0,0,0,0,0,7,7,2,1,1,1
Santa Cruz,Estatal,0,0,0,0,0,0,6,3,4,1,1,1
Santa Fe,Estatal,1,0,2,0,0,0,11,10,10,8,8,0
Santa Fe,Estatal,57,7,8,2,2,0,22,15,13,9,10,4
Santa Fe,Estatal,0,0,0,0,0,0,1,1,1,2,1,0
Santa Fe,Estatal,15,3,0,0,0,0,25,22,20,17,18,3
Santa Fe,Privado,0,0,0,0,0,0,5,5,5,5,6,0
Santa Fe,Estatal,2,1,0,0,0,0,3,3,3,3,3,0
Santa Fe,Estatal,12,4,3,0,0,0,46,41,38,34,32,8
Santa Fe,Privado,0,1,0,0,0,0,12,12,12,12,12,5
Santa Fe,Estatal,3,1,2,1,0,0,23,18,21,17,17,0
Santa Fe,Estatal,24,27,7,2,0,0,77,75,66,62,57,14
Santa Fe,Privado,1,0,0,0,0,0,8,8,5,4,4,1
Santa Fe,Privado,1,0,0,0,0,0,20,20,20,20,20,0
Santa Fe,Estatal,0,0,2,0,0,0,5,5,5,5,8,0
Santa Fe,Estatal,10,2,1,1,0,0,41,36,31,29,28,7
Santa Fe,Privado,0,0,0,0,0,0,14,14,12,12,12,4
Santa Fe,Privado,0,1,0,1,0,0,12,11,10,10,10,2
Santa Fe,Privado,0,0,0,0,0,0,6,6,6,5,5,0
Santa Fe,Estatal,0,0,0,0,0,0,4,3,2,2,2,1
Santa Fe,Estatal,2,0,0,0,0,0,16,12,12,8,8,3
Santa Fe,Estatal,3,1,0,0,0,0,14,13,12,11,11,2
Santa Fe,Estatal,34,11,2,3,0,0,89,78,68,63,62,16
Santa Fe,Privado,1,0,0,0,0,0,4,4,4,4,4,0
Santa Fe,Privado,1,0,0,0,0,0,31,30,32,31,31,5
Santa Fe,Estatal,1,1,1,1,0,0,22,21,21,19,19,2
Santa Fe,Estatal,28,5,1,5,0,0,110,96,84,66,60,13
Santa Fe,Privado,0,0,0,0,0,0,6,6,5,5,5,0
Santa Fe,Privado,2,2,1,0,0,0,27,26,23,20,20,0
Santa Fe,Estatal,0,0,1,0,0,0,7,7,6,6,6,1
Santa Fe,Estatal,4,6,4,0,0,0,33,28,26,22,21,4
Santa Fe,Privado,0,0,0,0,0,0,9,8,7,7,7,1
Santa Fe,Estatal,0,2,0,0,0,0,5,5,4,3,3,1
Santa Fe,Estatal,92,39,17,24,13,9,301,269,240,217,200,60
Santa Fe,Privado,2,1,1,1,0,0,119,118,112,111,106,8
Santa Fe,Estatal,0,0,0,1,0,0,16,15,16,16,16,2
Santa Fe,Estatal,7,4,2,6,1,0,44,38,34,33,30,15
Santa Fe,Privado,0,0,0,0,0,0,5,4,4,4,4,0
Santa Fe,Privado,1,1,0,0,0,0,17,17,18,17,17,1
Santa Fe,Estatal,0,2,1,1,0,0,4,4,5,4,4,0
Santa Fe,Estatal,158,42,40,14,4,1,554,471,407,362,331,90
Santa Fe,Privado,7,2,1,0,1,0,272,265,269,263,249,13
Santa Fe,Estatal,2,2,1,1,0,0,6,6,8,8,7,1
Santa Fe,Estatal,2,5,2,1,0,0,37,32,30,26,25,10
Santa Fe,Privado,0,0,0,0,0,0,9,9,9,9,8,0
Santa Fe,Estatal,0,0,0,0,0,0,4,4,4,4,4,0
Santa Fe,Estatal,1,3,1,0,0,0,20,17,15,15,12,2
Santa Fe,Privado,0,0,0,0,0,0,4,4,4,4,4,0
Santa Fe,Estatal,0,1,0,1,0,0,12,11,11,11,10,0
Santa Fe,Estatal,5,1,4,0,0,0,41,35,33,30,29,7
Santa Fe,Privado,0,0,0,0,0,0,8,7,7,7,7,0
Santa Fe,Estatal,1,0,0,0,0,0,10,10,9,8,7,1
Santa Fe,Estatal,13,1,0,2,0,0,21,18,15,14,12,5
Santa Fe,Privado,0,0,0,0,0,0,4,4,4,4,4,0
Santa Fe,Estatal,0,0,1,0,0,0,2,2,2,2,2,0
Santa Fe,Estatal,25,4,3,0,1,0,97,88,74,61,55,17
Santa Fe,Privado,4,1,0,0,1,0,28,28,24,23,23,2
Santa Fe,Estatal,1,0,0,0,0,0,9,8,8,8,8,1
Santa Fe,Estatal,3,2,0,0,0,0,26,21,19,16,17,5
Santa Fe,Privado,1,0,0,0,0,0,15,11,12,12,12,0
Santa Fe,Estatal,7,3,1,0,0,0,14,13,12,10,11,0
Santa Fe,Estatal,4,4,0,0,0,0,25,21,17,15,14,3
Santa Fe,Privado,3,0,1,0,0,0,3,3,3,3,3,0
Santa Fe,Privado,3,1,2,1,0,0,10,9,9,8,7,0
Santiago del Estero,Estatal,0,0,0,0,0,0,2,2,2,2,2,1
Santiago del Estero,Estatal,7,6,7,7,4,0,11,12,4,4,4,0
Santiago del Estero,Estatal,0,2,8,5,5,0,8,8,5,5,4,0
Santiago del Estero,Estatal,0,0,0,0,0,0,9,9,4,4,3,0
Santiago del Estero,Estatal,0,0,14,14,16,0,21,22,12,9,9,0
Santiago del Estero,Estatal,16,15,34,9,20,1,34,30,15,14,13,2
Santiago del Estero,Estatal,65,55,79,15,25,0,54,53,41,40,39,13
Santiago del Estero,Privado,7,10,13,9,12,0,16,16,14,15,14,0
Santiago del Estero,Estatal,3,8,6,5,2,0,11,10,10,9,9,2
Santiago del Estero,Estatal,74,110,91,136,80,10,160,138,101,94,90,16
Santiago del Estero,Privado,50,69,72,55,65,0,66,61,64,62,62,0
Santiago del Estero,Estatal,1,1,0,0,0,0,10,13,8,8,7,0
Santiago del Estero,Estatal,9,17,17,4,4,0,18,16,14,13,12,5
Santiago del Estero,Privado,1,1,1,1,1,0,5,5,5,5,5,0
Santiago del Estero,Estatal,1,6,6,1,0,8,6,4,4,4,4,2
Santiago del Estero,Estatal,22,18,9,8,11,0,11,11,7,7,5,0
Santiago del Estero,Estatal,0,6,3,6,3,0,5,6,5,5,4,0
Santiago del Estero,Estatal,16,20,20,11,13,2,30,25,24,17,14,4
Santiago del Estero,Privado,25,24,36,18,25,1,13,11,11,10,9,2
Santiago del Estero,Privado,21,21,14,15,24,1,28,29,28,27,26,5
Santiago del Estero,Estatal,17,25,23,7,5,0,16,15,12,12,12,0
Santiago del Estero,Estatal,8,5,5,2,2,0,7,7,4,4,3,0
Santiago del Estero,Estatal,5,2,3,2,2,2,23,19,14,12,8,3
Santiago del Estero,Estatal,10,10,9,6,14,1,11,11,6,5,5,1
Santiago del Estero,Estatal,4,5,1,4,0,0,16,15,11,10,6,0
Santiago del Estero,Estatal,12,12,11,7,4,0,13,12,7,5,5,0
Santiago del Estero,Estatal,0,0,0,0,0,0,8,8,6,6,6,0
Santiago del Estero,Estatal,1,0,0,0,0,0,16,17,7,7,7,0
Santiago del Estero,Estatal,43,25,22,21,24,0,7,7,6,5,3,0
Santiago del Estero,Estatal,6,5,8,1,1,0,20,21,5,5,5,0
Santiago del Estero,Estatal,12,18,19,7,12,4,13,11,9,8,7,2
Santiago del Estero,Privado,1,1,1,1,1,0,4,4,4,4,4,0
Santiago del Estero,Estatal,0,0,0,0,0,0,3,1,0,0,0,0
Santiago del Estero,Estatal,0,0,0,0,0,0,11,13,9,9,9,0
Santiago del Estero,Estatal,8,14,15,7,3,0,25,28,10,9,8,0
Santiago del Estero,Estatal,2,2,0,0,0,0,8,7,3,3,3,0
Santiago del Estero,Estatal,0,0,0,0,0,0,6,5,4,3,3,1
Santiago del Estero,Estatal,2,10,1,0,1,0,18,18,8,8,7,0
Santiago del Estero,Estatal,2,9,9,13,7,0,23,19,14,14,14,2
Santiago del Estero,Privado,0,2,0,3,1,0,5,4,4,4,4,0
Santiago del Estero,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
Santiago del Estero,Estatal,3,2,0,0,0,0,6,6,6,4,11,2
Santiago del Estero,Estatal,12,33,21,6,8,4,30,24,18,16,12,2
Santiago del Estero,Privado,1,1,1,2,1,1,5,4,4,4,4,1
Santiago del Estero,Estatal,0,0,0,0,0,0,6,7,5,4,4,0
Santiago del Estero,Estatal,19,21,4,11,7,0,12,12,5,5,5,0
Santiago del Estero,Estatal,0,0,0,0,0,0,6,5,0,0,0,0
Santiago del Estero,Estatal,3,16,8,5,2,0,12,13,9,9,8,0
Tierra del Fuego,Estatal,0,0,0,0,0,0,0,0,0,0,0,0
Tierra del Fuego,Estatal,0,0,0,0,0,0,59,60,59,53,49,7
Tierra del Fuego,Privado,0,0,0,0,0,0,17,16,18,18,17,2
Tierra del Fuego,Estatal,0,0,0,0,0,0,50,50,43,43,42,10
Tierra del Fuego,Privado,0,0,0,0,0,0,14,13,13,13,13,0
Tucumán,Estatal,0,0,0,0,0,0,32,31,25,24,23,1
Tucumán,Estatal,6,7,3,5,1,0,252,233,205,192,185,28
Tucumán,Privado,0,0,0,0,0,0,139,137,138,135,135,3
Tucumán,Estatal,0,0,0,0,0,0,11,11,8,8,8,1
Tucumán,Estatal,0,0,0,0,0,0,35,33,34,34,29,6
Tucumán,Privado,0,0,0,0,0,0,8,8,8,8,8,0
Tucumán,Estatal,0,0,0,0,0,0,16,15,13,12,12,1
Tucumán,Estatal,0,0,0,0,0,0,70,60,55,52,48,8
Tucumán,Privado,0,0,0,0,0,0,27,23,20,20,19,3
Tucumán,Estatal,0,0,0,0,0,0,12,12,10,8,7,5
Tucumán,Privado,0,0,0,0,0,0,6,6,6,6,6,1
Tucumán,Privado,0,0,0,0,0,0,6,6,5,5,5,0
Tucumán,Estatal,0,0,0,0,0,0,7,6,6,6,5,1
Tucumán,Estatal,0,0,0,0,0,0,13,12,11,11,8,2
Tucumán,Privado,0,0,0,0,0,0,2,2,2,2,2,0
Tucumán,Estatal,0,0,0,0,0,0,6,5,4,4,4,0
Tucumán,Estatal,0,0,0,0,0,0,4,4,4,4,4,0
Tucumán,Estatal,0,0,0,0,0,0,6,6,6,5,5,2
Tucumán,Estatal,0,0,0,0,0,0,15,15,15,13,11,2
Tucumán,Privado,0,0,0,0,0,0,2,2,2,2,2,0
Tucumán,Estatal,0,0,0,0,0,0,14,11,10,10,10,1
Tucumán,Estatal,0,0,0,0,0,0,24,23,22,22,21,3
Tucumán,Estatal,0,0,0,0,0,0,12,10,9,9,8,3
Tucumán,Privado,0,0,0,0,0,0,4,4,5,5,5,1
Tucumán,Estatal,0,0,0,0,0,0,8,8,5,5,5,0
Tucumán,Estatal,0,0,0,0,0,0,29,25,23,21,20,5
Tucumán,Privado,0,0,0,0,0,0,12,11,11,10,9,1
Tucumán,Estatal,0,0,0,0,0,0,9,10,6,6,6,0
Tucumán,Estatal,0,0,0,0,0,0,39,37,30,29,27,7
Tucumán,Estatal,0,0,0,0,0,0,5,4,2,2,2,0
Tucumán,Estatal,0,0,0,0,0,0,33,29,29,27,25,8
Tucumán,Privado,0,0,0,0,0,0,4,4,4,4,4,0
Tucumán,Estatal,0,0,0,0,0,0,15,16,14,14,14,0
Tucumán,Estatal,0,0,0,0,0,0,8,7,8,7,6,0
Tucumán,Privado,0,0,0,0,0,0,2,2,2,2,2,0
Tucumán,Estatal,0,0,0,0,0,0,12,12,12,12,12,3
Tucumán,Estatal,0,0,0,0,0,0,20,20,15,14,13,1
Tucumán,Estatal,0,0,0,0,0,0,43,40,36,32,31,4
Tucumán,Privado,0,0,0,0,0,0,12,12,12,11,10,1
Tucumán,Estatal,0,0,0,0,0,0,5,5,5,5,5,0
Tucumán,Estatal,0,0,0,0,0,0,7,7,6,6,6,2
Tucumán,Estatal,0,0,0,0,0,0,8,7,5,4,4,2
Tucumán,Estatal,0,0,0,0,0,0,22,19,17,15,14,0
Tucumán,Privado,0,0,0,0,0,0,28,26,27,27,25,0
